,time_int,sms_in,sms_out,call_in,call_out,internet,SUMA,month,day,hour,minutes,day_of_week,Weekday
77,11/2/2013 11:50,44639.18029,23118.09006,29841.22841,34865.5341,540420.5899,672884.6228,11,2,11,50,Sat,5
78,11/2/2013 12:00,45057.92634,22330.43864,27921.74405,33429.08939,535397.3585,664136.5569,11,2,12,0,Sat,5
79,11/2/2013 12:10,42374.46271,21688.36352,27270.98922,33845.12664,531840.9783,657019.9204,11,2,12,10,Sat,5
80,11/2/2013 12:20,41201.68771,23079.38928,25542.2781,31318.45054,527703.3177,648845.1234,11,2,12,20,Sat,5
81,11/2/2013 12:30,40881.59833,21644.8054,24788.60381,29360.79747,538723.2284,655399.0334,11,2,12,30,Sat,5
82,11/2/2013 12:40,41093.16032,21322.43256,24159.3744,28454.83347,531117.8478,646147.6485,11,2,12,40,Sat,5
83,11/2/2013 12:50,42510.63592,21886.0084,23773.61282,29170.39704,539618.638,656959.2921,11,2,12,50,Sat,5
84,11/2/2013 13:00,40820.83018,21816.58359,23564.25269,29382.54302,544098.0908,659682.3002,11,2,13,0,Sat,5
85,11/2/2013 13:10,41887.41075,22751.16601,24013.12538,29454.09884,549384.1573,667489.9583,11,2,13,10,Sat,5
86,11/2/2013 13:20,41774.00539,23159.94541,24115.61789,28134.88679,547339.9996,664524.4551,11,2,13,20,Sat,5
87,11/2/2013 13:30,40835.86792,23079.03137,23395.79414,28471.30862,555067.0996,670849.1017,11,2,13,30,Sat,5
88,11/2/2013 13:40,42165.41927,24205.25363,24134.51403,31123.68739,553836.9941,675465.8684,11,2,13,40,Sat,5
89,11/2/2013 13:50,41957.42351,23728.55732,23900.21486,28699.58286,555425.6988,673711.4773,11,2,13,50,Sat,5
90,11/2/2013 14:00,55333.60456,23236.43739,24339.31969,30185.30874,564119.0192,697213.6896,11,2,14,0,Sat,5
91,11/2/2013 14:10,45454.04584,22916.34484,24873.34,30979.67065,561031.0723,685254.4736,11,2,14,10,Sat,5
92,11/2/2013 14:20,41231.73592,22473.20695,24610.46222,30224.57951,564187.2498,682727.2344,11,2,14,20,Sat,5
93,11/2/2013 14:30,41666.83342,22603.6607,24248.00319,29329.07242,567112.1339,684959.7037,11,2,14,30,Sat,5
94,11/2/2013 14:40,42986.92402,22246.27157,25723.06358,30751.70791,566087.0323,687794.9994,11,2,14,40,Sat,5
95,11/2/2013 14:50,42490.4287,22036.59233,25735.65722,31542.47147,564098.0842,685903.234,11,2,14,50,Sat,5
96,11/2/2013 15:00,53644.7375,22475.77505,27074.05526,32081.44092,568892.1411,704168.1499,11,2,15,0,Sat,5
97,11/2/2013 15:10,52183.24866,22144.61703,27052.0026,32093.36199,573640.838,707114.0683,11,2,15,10,Sat,5
98,11/2/2013 15:20,43911.49353,21397.23386,27811.0335,33353.27549,568271.2598,694744.2961,11,2,15,20,Sat,5
99,11/2/2013 15:30,43374.4681,21553.19657,28402.65663,33993.45336,577120.5191,704444.2937,11,2,15,30,Sat,5
100,11/2/2013 15:40,44213.11992,22242.90521,29713.25482,34148.85186,579924.5939,710242.7257,11,2,15,40,Sat,5
101,11/2/2013 15:50,44251.6162,22785.86509,29487.58733,34888.20156,576131.9331,707545.2033,11,2,15,50,Sat,5
102,11/2/2013 16:00,47160.89639,23710.82489,30886.74827,37099.0341,580717.7629,719575.2665,11,2,16,0,Sat,5
103,11/2/2013 16:10,51682.25606,23800.96413,31507.47883,37652.06377,584699.5648,729342.3276,11,2,16,10,Sat,5
104,11/2/2013 16:20,58619.46743,23881.96788,31506.86734,36245.78828,581310.3898,731564.4807,11,2,16,20,Sat,5
105,11/2/2013 16:30,49651.30278,23913.19772,32515.01862,37329.90534,583257.3112,726666.7357,11,2,16,30,Sat,5
106,11/2/2013 16:40,47204.41851,23193.45826,32546.03134,36806.18321,583541.3297,723291.421,11,2,16,40,Sat,5
107,11/2/2013 16:50,47361.74297,24622.76826,31893.8373,36413.57096,575654.7657,715946.6852,11,2,16,50,Sat,5
108,11/2/2013 17:00,47394.14163,23999.14681,31579.55347,37393.20152,591837.943,732203.9864,11,2,17,0,Sat,5
109,11/2/2013 17:10,45671.65934,23885.68854,30983.87029,35462.3881,593985.8927,729989.499,11,2,17,10,Sat,5
110,11/2/2013 17:20,45361.34432,24368.21427,30168.66798,35699.53443,592940.3224,728538.0834,11,2,17,20,Sat,5
111,11/2/2013 17:30,46617.30404,24807.30317,29254.6332,34635.85992,598630.1842,733945.2845,11,2,17,30,Sat,5
112,11/2/2013 17:40,47586.91284,24493.83194,30166.67383,35661.03143,594085.959,731994.409,11,2,17,40,Sat,5
113,11/2/2013 17:50,49244.39114,25772.79704,30261.46795,36636.4245,591960.6291,733875.7097,11,2,17,50,Sat,5
114,11/2/2013 18:00,45521.46816,24984.36779,29311.23097,35998.74335,583298.71,719114.5203,11,2,18,0,Sat,5
115,11/2/2013 18:10,43367.07158,24507.32691,28322.00771,33926.1621,578621.8995,708744.4678,11,2,18,10,Sat,5
116,11/2/2013 18:20,43447.63183,24059.72177,27085.98338,33598.49742,580180.8977,708372.7321,11,2,18,20,Sat,5
117,11/2/2013 18:30,44040.09465,24448.35859,26822.89959,31444.12143,583507.4376,710262.9118,11,2,18,30,Sat,5
118,11/2/2013 18:40,42101.79579,23360.26131,25194.2922,30351.99178,570957.873,691966.2141,11,2,18,40,Sat,5
119,11/2/2013 18:50,40730.86146,23495.89073,25665.32154,30023.37878,573540.4418,693455.8943,11,2,18,50,Sat,5
120,11/2/2013 19:00,41376.67349,21579.79628,23097.35095,30807.36844,564731.001,681592.1902,11,2,19,0,Sat,5
121,11/2/2013 19:10,37204.70829,20743.23261,21488.40407,26223.85656,568336.1418,673996.3433,11,2,19,10,Sat,5
122,11/2/2013 19:20,35744.09666,21630.27299,19469.93981,26305.08714,547661.5758,650810.9724,11,2,19,20,Sat,5
123,11/2/2013 19:30,36190.05766,21296.57194,19231.25843,25686.01437,554855.6277,657259.5301,11,2,19,30,Sat,5
124,11/2/2013 19:40,34592.30798,20801.23445,19092.69936,24894.10929,561596.7898,660977.1409,11,2,19,40,Sat,5
125,11/2/2013 19:50,32235.2256,20321.44603,16515.34336,22484.12337,550240.1195,641796.2578,11,2,19,50,Sat,5
126,11/2/2013 20:00,31210.86885,20594.50172,15498.6304,21969.14948,556463.6941,645736.8445,11,2,20,0,Sat,5
127,11/2/2013 20:10,32354.10767,21176.06222,15757.67111,20176.16739,562045.1936,651509.202,11,2,20,10,Sat,5
128,11/2/2013 20:20,30401.23692,20963.44299,13522.11664,20271.15015,558695.5962,643853.5429,11,2,20,20,Sat,5
129,11/2/2013 20:30,31205.60162,20914.21105,14334.9448,20298.07187,561625.7856,648378.6149,11,2,20,30,Sat,5
130,11/2/2013 20:40,30964.29924,20828.03072,13608.5127,20032.01747,552488.0855,637920.9457,11,2,20,40,Sat,5
131,11/2/2013 20:50,27961.93991,19562.6591,11935.59029,19491.06928,552110.3782,631061.6368,11,2,20,50,Sat,5
132,11/2/2013 21:00,26997.5223,19428.72824,11889.30273,20284.99839,545202.8351,623803.3868,11,2,21,0,Sat,5
133,11/2/2013 21:10,27093.14653,20777.74282,11793.33954,19660.42961,547913.728,627238.3865,11,2,21,10,Sat,5
134,11/2/2013 21:20,27575.15415,19910.64756,10957.90373,21780.89372,544455.3799,624679.9791,11,2,21,20,Sat,5
135,11/2/2013 21:30,26428.62383,20012.23188,11287.41649,20149.8861,538605.5177,616483.676,11,2,21,30,Sat,5
136,11/2/2013 21:40,30044.49014,20676.44862,12376.0526,21005.50758,544000.4291,628102.9281,11,2,21,40,Sat,5
137,11/2/2013 21:50,32462.79616,18963.50831,10415.11785,21969.28137,524072.8118,607883.5155,11,2,21,50,Sat,5
138,11/2/2013 22:00,27617.27005,18719.99144,11384.54363,18982.33796,528415.4524,605119.5955,11,2,22,0,Sat,5
139,11/2/2013 22:10,22846.31132,17790.1543,11331.96545,26893.99644,500942.6269,579805.0544,11,2,22,10,Sat,5
140,11/2/2013 22:20,22808.17511,18266.1545,10750.1276,23170.00183,500574.9723,575569.4314,11,2,22,20,Sat,5
141,11/2/2013 22:30,21844.61737,17253.85018,12036.48264,24806.40267,493062.3444,569003.6972,11,2,22,30,Sat,5
142,11/2/2013 22:40,21464.96763,16299.61971,12161.78135,29571.76265,475084.9055,554583.0368,11,2,22,40,Sat,5
143,11/2/2013 22:50,21030.85056,16354.15632,13159.61212,35711.73387,455161.1932,541417.546,11,2,22,50,Sat,5
0,11/2/2013 23:00,6763.448912,5097.567291,4036.980064,14666.94134,136486.7248,167051.6625,11,2,23,0,Sat,5
1,11/2/2013 23:10,5450.02327,4427.169565,3732.868812,12954.48778,134787.1609,161351.7103,11,2,23,10,Sat,5
2,11/2/2013 23:20,5143.16402,5207.382578,6300.703176,21750.26675,118328.0739,156729.5904,11,2,23,20,Sat,5
3,11/2/2013 23:30,4663.65144,4950.855756,4957.804693,18503.99875,116864.3415,149940.6521,11,2,23,30,Sat,5
4,11/2/2013 23:40,4324.497129,4917.908008,6481.888245,21724.82872,109055.8561,146504.9782,11,2,23,40,Sat,5
5,11/2/2013 23:50,3890.575478,5032.548976,9294.371923,26106.00112,94433.97673,138757.4742,11,2,23,50,Sat,5
6,11/3/2013 0:00,4040.124166,6382.466914,7674.817395,23336.11688,95610.93226,137044.4576,11,3,0,0,Sun,6
7,11/3/2013 0:10,3873.758947,4939.28104,11159.6098,26240.2149,87035.4926,133248.3573,11,3,0,10,Sun,6
8,11/3/2013 0:20,4787.342579,5484.204513,11539.14264,23826.4152,81860.70999,127497.8149,11,3,0,20,Sun,6
9,11/3/2013 0:30,4382.7775,6163.379863,11548.09141,23922.88481,76851.83726,122868.9708,11,3,0,30,Sun,6
10,11/3/2013 0:40,4550.333058,6151.048696,12207.2675,26086.12359,69551.98294,118546.7558,11,3,0,40,Sun,6
11,11/3/2013 0:50,5326.678932,7903.732474,17839.97571,29102.4227,54901.437,115074.2468,11,3,0,50,Sun,6
12,11/3/2013 1:00,5301.900489,9289.833997,18127.99693,23499.7128,57091.14745,113310.5917,11,3,1,0,Sun,6
13,11/3/2013 1:10,5282.410122,9173.867155,19675.61575,30860.33138,41982.10834,106974.3327,11,3,1,10,Sun,6
14,11/3/2013 1:20,5661.903096,8603.221201,19387.55155,29241.64062,44744.6705,107638.987,11,3,1,20,Sun,6
15,11/3/2013 1:30,4320.490738,10964.25878,18929.08448,31378.10774,39417.08284,105009.0246,11,3,1,30,Sun,6
16,11/3/2013 1:40,6800.148298,12127.52336,19839.27974,27964.56867,34986.33106,101717.8511,11,3,1,40,Sun,6
17,11/3/2013 1:50,6446.991839,13845.40402,22000.30879,26333.35525,29031.35813,97657.41803,11,3,1,50,Sun,6
18,11/3/2013 2:00,5332.802218,14154.01627,20221.32551,29461.12582,27370.80101,96540.07082,11,3,2,0,Sun,6
19,11/3/2013 2:10,7711.389138,13588.31573,25152.57256,26907.94545,21821.08545,95181.30833,11,3,2,10,Sun,6
20,11/3/2013 2:20,6573.334741,12860.15338,22130.42826,23384.43536,24495.85495,89444.20669,11,3,2,20,Sun,6
21,11/3/2013 2:30,8495.098018,15612.25337,20246.93146,27275.77015,16471.33341,88101.3864,11,3,2,30,Sun,6
22,11/3/2013 2:40,10957.70903,14138.27209,23811.44668,18401.47843,19644.23206,86953.13829,11,3,2,40,Sun,6
23,11/3/2013 2:50,10349.20205,16015.70414,22803.27007,21393.08448,14257.51253,84818.77326,11,3,2,50,Sun,6
24,11/3/2013 3:00,8688.892074,13771.47359,24284.24707,18086.76456,19220.93164,84052.30894,11,3,3,0,Sun,6
25,11/3/2013 3:10,12464.68547,13910.34976,20441.4039,17666.94213,16655.01988,81138.40114,11,3,3,10,Sun,6
26,11/3/2013 3:20,11987.89734,19988.23578,17231.51144,16514.02886,14041.63714,79763.31057,11,3,3,20,Sun,6
27,11/3/2013 3:30,14061.86711,17821.78394,15572.7077,22210.36633,10422.0244,80088.74949,11,3,3,30,Sun,6
28,11/3/2013 3:40,17204.41586,18182.05881,23888.663,10926.12338,8719.387423,78920.64847,11,3,3,40,Sun,6
29,11/3/2013 3:50,8462.018128,21132.9567,16394.80529,18171.14967,14238.49212,78399.42191,11,3,3,50,Sun,6
30,11/3/2013 4:00,9147.482335,18391.11401,17426.19971,15707.38233,19214.87876,79887.05716,11,3,4,0,Sun,6
31,11/3/2013 4:10,12337.19241,15278.77963,23656.5639,13774.70939,12296.17464,77343.41997,11,3,4,10,Sun,6
32,11/3/2013 4:20,12878.5927,13896.97179,22711.08894,17235.18852,9673.091038,76394.93299,11,3,4,20,Sun,6
33,11/3/2013 4:30,10678.05157,15433.80399,16788.39846,18974.71569,13968.76694,75843.73664,11,3,4,30,Sun,6
34,11/3/2013 4:40,9090.549901,13705.60472,20258.77947,19259.07706,12863.68623,75177.69738,11,3,4,40,Sun,6
35,11/3/2013 4:50,9836.033661,15915.51772,20011.30378,19031.70297,10202.72712,74997.28524,11,3,4,50,Sun,6
36,11/3/2013 5:00,7844.374861,13610.9445,22595.2284,19763.21694,12807.24409,76621.0088,11,3,5,0,Sun,6
37,11/3/2013 5:10,8732.857963,14811.70853,21821.48381,22514.79388,8495.863036,76376.70722,11,3,5,10,Sun,6
38,11/3/2013 5:20,7226.601673,13847.73598,18814.07008,22760.44952,14724.30845,77373.1657,11,3,5,20,Sun,6
39,11/3/2013 5:30,7373.410263,12139.82957,19968.55722,21918.45923,16668.41982,78068.6761,11,3,5,30,Sun,6
40,11/3/2013 5:40,5872.120985,11631.28949,20382.47504,22467.58105,18798.7738,79152.24036,11,3,5,40,Sun,6
41,11/3/2013 5:50,5166.64646,8889.296453,15996.27167,26066.39746,24626.55501,80745.16705,11,3,5,50,Sun,6
42,11/3/2013 6:00,4104.849823,9516.329164,16583.80126,24192.00236,26531.93051,80928.91311,11,3,6,0,Sun,6
43,11/3/2013 6:10,3437.390995,6292.35637,14878.88151,26279.8057,32676.34134,83564.77592,11,3,6,10,Sun,6
44,11/3/2013 6:20,3992.831839,6206.097253,11443.67091,23921.01431,37823.15562,83386.76993,11,3,6,20,Sun,6
45,11/3/2013 6:30,2798.995698,4974.93577,10193.5896,21420.917,44977.82067,84366.25874,11,3,6,30,Sun,6
46,11/3/2013 6:40,2999.046317,6122.687555,10078.75843,23319.24618,45175.82477,87695.56325,11,3,6,40,Sun,6
47,11/3/2013 6:50,3267.644337,4146.589043,7758.117404,16838.39937,57188.08383,89198.83399,11,3,6,50,Sun,6
48,11/3/2013 7:00,6721.641791,3478.415694,4864.613994,14192.21414,70500.82877,99757.71439,11,3,7,0,Sun,6
49,11/3/2013 7:10,7445.435357,3458.860779,3909.419949,11275.92579,77309.09844,103398.7403,11,3,7,10,Sun,6
50,11/3/2013 7:20,6820.949341,3724.919012,3983.192715,9780.727575,83090.71363,107400.5023,11,3,7,20,Sun,6
51,11/3/2013 7:30,7450.79697,3467.089572,3253.997141,8322.62101,87515.09663,110009.6013,11,3,7,30,Sun,6
52,11/3/2013 7:40,7799.466193,4418.143249,3814.805939,8181.803417,92846.25127,117060.4701,11,3,7,40,Sun,6
53,11/3/2013 7:50,7797.518448,4603.865149,3633.07864,8634.68665,97383.63136,122052.7802,11,3,7,50,Sun,6
54,11/3/2013 8:00,8698.735929,4983.987589,3237.743218,6707.990997,110337.1478,133965.6056,11,3,8,0,Sun,6
55,11/3/2013 8:10,9707.854951,5103.409366,3735.083033,7785.958384,113711.4406,140043.7463,11,3,8,10,Sun,6
56,11/3/2013 8:20,10243.73848,5072.196518,4184.539303,7109.166051,115477.925,142087.5654,11,3,8,20,Sun,6
57,11/3/2013 8:30,8556.108376,5871.412404,4870.112028,8939.794441,118585.5336,146822.9609,11,3,8,30,Sun,6
58,11/3/2013 8:40,9377.116446,5093.342814,5439.760821,8108.687578,122889.4948,150908.4025,11,3,8,40,Sun,6
59,11/3/2013 8:50,9531.662737,5274.849154,5373.541978,8320.602345,130767.688,159268.3442,11,3,8,50,Sun,6
60,11/3/2013 9:00,9572.07464,5420.466371,6101.959509,8052.241505,131096.2618,160243.0038,11,3,9,0,Sun,6
61,11/3/2013 9:10,10330.16083,5255.184245,5913.402532,8310.582264,139690.7686,169500.0985,11,3,9,10,Sun,6
62,11/3/2013 9:20,10538.2597,5575.479176,6451.942051,9104.91353,139491.242,171161.8364,11,3,9,20,Sun,6
63,11/3/2013 9:30,10736.82279,5942.330368,6611.933379,8494.005693,146578.0624,178363.1547,11,3,9,30,Sun,6
64,11/3/2013 9:40,11601.96303,6382.642959,6802.283099,8348.660042,154244.4799,187380.0291,11,3,9,40,Sun,6
65,11/3/2013 9:50,12724.27811,7522.345463,7297.685315,9562.829063,155138.4328,192245.5708,11,3,9,50,Sun,6
66,11/3/2013 10:00,13028.24078,7413.327677,8062.696807,9557.883858,164947.6901,203009.8392,11,3,10,0,Sun,6
67,11/3/2013 10:10,12387.47067,7442.078443,7780.457568,9625.543263,160110.5228,197346.0727,11,3,10,10,Sun,6
68,11/3/2013 10:20,12996.36208,6975.340257,8382.33038,10082.6266,159622.4256,198059.0849,11,3,10,20,Sun,6
69,11/3/2013 10:30,12130.71653,6001.423056,7808.623412,10106.79013,161048.3033,197095.8564,11,3,10,30,Sun,6
70,11/3/2013 10:40,11578.07264,6686.659994,8519.501244,10028.64669,162280.9344,199093.815,11,3,10,40,Sun,6
71,11/3/2013 10:50,11945.61399,6355.533812,8212.982375,9293.063279,160670.4348,196477.6282,11,3,10,50,Sun,6
72,11/3/2013 11:00,12325.01434,6897.366546,8024.230232,9907.651712,160223.1563,197377.4191,11,3,11,0,Sun,6
73,11/3/2013 11:10,12012.11088,6329.087834,8402.663965,11086.343,167354.6565,205184.8622,11,3,11,10,Sun,6
74,11/3/2013 11:20,12018.15034,5760.475839,7817.985139,10303.88474,168213.4507,204113.9467,11,3,11,20,Sun,6
75,11/3/2013 11:30,12130.12506,6421.082873,7206.929485,9218.877372,165085.4102,200062.425,11,3,11,30,Sun,6
76,11/3/2013 11:40,15175.88832,6343.07956,7044.952238,9459.075122,162204.868,200227.8633,11,3,11,40,Sun,6
77,11/3/2013 11:50,14681.19751,5912.705718,6749.212746,8050.333056,164695.9622,200089.4112,11,3,11,50,Sun,6
78,11/3/2013 12:00,14366.12498,5553.155889,6183.077142,8845.673596,161595.2222,196543.2538,11,3,12,0,Sun,6
79,11/3/2013 12:10,12435.97624,5999.460285,5643.831692,7605.866878,165802.9196,197488.0547,11,3,12,10,Sun,6
80,11/3/2013 12:20,11186.67619,5573.612422,5648.169483,8704.7337,166020.0155,197133.2073,11,3,12,20,Sun,6
81,11/3/2013 12:30,10232.86365,5537.364133,5426.454967,8172.640152,166233.1471,195602.47,11,3,12,30,Sun,6
82,11/3/2013 12:40,9956.644053,5487.546708,5039.205213,7375.254056,165833.1002,193691.7503,11,3,12,40,Sun,6
83,11/3/2013 12:50,9714.258433,6288.959952,6340.994553,7896.379598,163781.5482,194022.1407,11,3,12,50,Sun,6
84,11/3/2013 13:00,9788.412129,6445.181106,5693.091393,7872.189085,168369.6915,198168.5652,11,3,13,0,Sun,6
85,11/3/2013 13:10,12197.05314,6334.949228,5161.857967,6719.443252,172517.9098,202931.2134,11,3,13,10,Sun,6
86,11/3/2013 13:20,12798.09971,6537.469962,5048.777259,7717.833599,170874.0454,202976.2259,11,3,13,20,Sun,6
87,11/3/2013 13:30,10214.61328,6240.998113,5534.075271,7580.520214,176138.856,205709.0629,11,3,13,30,Sun,6
88,11/3/2013 13:40,10785.44199,6614.204616,5599.822459,7709.931257,173688.6918,204398.0921,11,3,13,40,Sun,6
89,11/3/2013 13:50,10631.4821,6857.981777,5171.242106,7703.536245,174545.9962,204910.2384,11,3,13,50,Sun,6
90,11/3/2013 14:00,10058.68724,6522.25956,5696.974715,7768.456989,180278.8467,210325.2252,11,3,14,0,Sun,6
91,11/3/2013 14:10,10036.54147,6665.449555,5738.885639,7322.896371,180127.1784,209890.9514,11,3,14,10,Sun,6
92,11/3/2013 14:20,10593.16044,6581.105077,5517.895398,7131.962611,182150.8201,211974.9436,11,3,14,20,Sun,6
93,11/3/2013 14:30,10484.59575,6626.901256,5594.094564,8415.033113,182192.5762,213313.2009,11,3,14,30,Sun,6
94,11/3/2013 14:40,10286.95911,6601.139833,5537.872267,8283.726784,182817.1239,213526.8219,11,3,14,40,Sun,6
95,11/3/2013 14:50,11057.01667,6699.672035,6140.01025,7869.846945,181087.943,212854.4889,11,3,14,50,Sun,6
96,11/3/2013 15:00,11247.38889,6712.795469,6258.364398,7917.982816,185025.3958,217161.9274,11,3,15,0,Sun,6
97,11/3/2013 15:10,12442.63245,5994.598169,6399.721606,7364.095545,180056.5959,212257.6437,11,3,15,10,Sun,6
98,11/3/2013 15:20,13442.81798,6539.967492,6453.331192,8304.30985,184855.2712,219595.6977,11,3,15,20,Sun,6
99,11/3/2013 15:30,11280.16128,6330.627245,6686.368528,8275.93837,187571.2092,220144.3046,11,3,15,30,Sun,6
100,11/3/2013 15:40,11928.84715,6341.316945,6914.295337,9362.562197,181063.4006,215610.4223,11,3,15,40,Sun,6
101,11/3/2013 15:50,13020.82279,7532.77348,8144.665793,9981.474932,194579.4672,233259.2042,11,3,15,50,Sun,6
102,11/3/2013 16:00,12948.145,6837.692413,7712.593609,9954.357727,189349.993,226802.7817,11,3,16,0,Sun,6
103,11/3/2013 16:10,13514.67202,6588.552648,8174.232567,10987.95026,193935.8206,233201.2281,11,3,16,10,Sun,6
104,11/3/2013 16:20,14115.70421,6184.05323,8144.696668,9884.350847,189955.0121,228283.8171,11,3,16,20,Sun,6
105,11/3/2013 16:30,13724.5623,6537.075659,8696.843184,10541.80605,186339.9611,225840.2483,11,3,16,30,Sun,6
106,11/3/2013 16:40,12592.20071,7429.958781,8354.036518,10177.35723,189606.1297,228159.6829,11,3,16,40,Sun,6
107,11/3/2013 16:50,12807.45979,6854.338,8823.668677,10544.20514,185811.8926,224841.5642,11,3,16,50,Sun,6
108,11/3/2013 17:00,13124.3251,6858.158875,8564.550694,10150.2376,189734.859,228432.1312,11,3,17,0,Sun,6
109,11/3/2013 17:10,13114.00379,7421.045758,8454.027094,9377.114624,189791.3274,228157.5187,11,3,17,10,Sun,6
110,11/3/2013 17:20,12713.79943,7391.878043,8204.173479,9458.372885,187582.6286,225350.8524,11,3,17,20,Sun,6
111,11/3/2013 17:30,12900.90625,7217.97275,7998.442026,9318.966838,192362.8377,229799.1256,11,3,17,30,Sun,6
112,11/3/2013 17:40,13492.84999,7793.763937,8333.479295,10128.65,192477.1289,232225.8721,11,3,17,40,Sun,6
113,11/3/2013 17:50,13689.91147,8028.798733,8515.483711,9943.729419,192251.9523,232429.8757,11,3,17,50,Sun,6
114,11/3/2013 18:00,14170.98646,7916.993585,8326.013454,11771.6589,194467.3807,236653.0331,11,3,18,0,Sun,6
115,11/3/2013 18:10,12972.24873,7695.898422,7815.932642,9713.826928,192391.3781,230589.2848,11,3,18,10,Sun,6
116,11/3/2013 18:20,12856.31206,7439.350556,7708.703652,9457.96832,185587.5805,223049.915,11,3,18,20,Sun,6
117,11/3/2013 18:30,12833.02263,7088.431645,7613.338951,9757.630647,186690.0917,223982.5155,11,3,18,30,Sun,6
118,11/3/2013 18:40,12057.59326,7058.064527,6853.247804,9468.735586,186417.1305,221854.7717,11,3,18,40,Sun,6
119,11/3/2013 18:50,11327.85752,6711.027276,6911.275626,8603.623097,186893.7605,220447.544,11,3,18,50,Sun,6
120,11/3/2013 19:00,11040.21573,6790.534485,6460.938684,8962.351744,183371.9948,216626.0354,11,3,19,0,Sun,6
121,11/3/2013 19:10,10955.0394,6716.357118,5773.477222,8857.255939,183144.0273,215446.157,11,3,19,10,Sun,6
122,11/3/2013 19:20,11035.27319,6973.319809,6239.68172,9381.347134,184632.0247,218261.6466,11,3,19,20,Sun,6
123,11/3/2013 19:30,11627.57111,7339.795155,5951.212103,7971.497767,186813.4612,219703.5373,11,3,19,30,Sun,6
124,11/3/2013 19:40,11783.37406,7691.6584,5669.875025,7050.22304,192057.4926,224252.6231,11,3,19,40,Sun,6
125,11/3/2013 19:50,11387.26567,8047.326601,5408.581034,7331.946463,192102.5645,224277.6842,11,3,19,50,Sun,6
126,11/3/2013 20:00,11181.3275,7613.942499,5517.861548,7017.119355,190000.9156,221331.1665,11,3,20,0,Sun,6
127,11/3/2013 20:10,11121.70189,7737.086002,4988.319925,5957.313277,191224.7032,221029.1243,11,3,20,10,Sun,6
128,11/3/2013 20:20,11580.63443,7702.464797,4859.752393,6712.450883,185635.4489,216490.7514,11,3,20,20,Sun,6
129,11/3/2013 20:30,10506.04215,7118.372134,4713.845008,6113.698044,183682.5314,212134.4888,11,3,20,30,Sun,6
130,11/3/2013 20:40,9889.058554,7185.117055,4147.395972,7089.874462,182384.7987,210696.2447,11,3,20,40,Sun,6
131,11/3/2013 20:50,9989.650639,7070.065945,3613.833852,7184.918668,180837.9132,208696.3823,11,3,20,50,Sun,6
132,11/3/2013 21:00,9304.646494,7106.670545,4042.948734,5647.732731,186662.5879,212764.5864,11,3,21,0,Sun,6
133,11/3/2013 21:10,8821.992565,6947.666211,3118.101828,7978.271824,179430.7898,206296.8222,11,3,21,10,Sun,6
